study,condition,method,paperContext,securityStrategy,repetition,check,cwe,qualifiedStatus,category,evidence,note,flag,flagReason,sourceSha256,finalSubmission,reviewer
i07-operational-replication,reuse_sb__none,Reuse,S+B,none,5,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L101; apoMario/game/panels/ApoMarioHighscore.java:L108-L110,Binary header version/count are validated before reading records (L101); IOException and RuntimeException are caught and entries cleared (L108-L110). The file is not rewritten.,,,2d597cd03e6744f6408ca5a3505b6b3213a8c242333599e55da6301743b034bd,1,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__none,Reuse,S+B,none,5,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L98-L104,"Binary DataInputStream with no readLine (L98-L104): the header count must be at most 100 (L101) and readUTF is length-prefixed (at most 65535 bytes), so a huge text line is interpreted as a bad header and discarded rather than buffered.",,,2d597cd03e6744f6408ca5a3505b6b3213a8c242333599e55da6301743b034bd,1,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__none,Reuse,S+B,none,5,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L98-L103,"DataInputStream primitives and readUTF only (L98-L103); no ObjectInputStream or readObject (binary, not native serialization).",,,2d597cd03e6744f6408ca5a3505b6b3213a8c242333599e55da6301743b034bd,1,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__none,Reuse,S+B,none,5,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L100-L104,"Evaluator status is unknown (valid-record amplification not established). Visible mechanism: the header count is rejected if above MAX_ENTRIES=100 before any record is read (L101), i.e. bounded_count_during_load.",,,2d597cd03e6744f6408ca5a3505b6b3213a8c242333599e55da6301743b034bd,1,claude-fable-5.1/batch-7
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,5,rejectsNegativeScore,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L37,storeRun returns false when score < 0 (L37) before storing; no clamping.,,,13fe2636775eb5bbe8f99cd082426a9b4fe5c59105f76f098c0fe6c48ff1ef0d,4,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,5,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L37,storeRun returns false when survivalTime < 0 (L37) before storing.,,,13fe2636775eb5bbe8f99cd082426a9b4fe5c59105f76f098c0fe6c48ff1ef0d,4,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,5,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L37,"storeRun returns false when playerName == null (L37), before the trim at L38.",,,13fe2636775eb5bbe8f99cd082426a9b4fe5c59105f76f098c0fe6c48ff1ef0d,4,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,5,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L38-L39,The name is trimmed (L38) and storeRun returns false when the result is empty (L39).,,,13fe2636775eb5bbe8f99cd082426a9b4fe5c59105f76f098c0fe6c48ff1ef0d,4,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,5,rejectsExcessiveName,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L38-L39,storeRun returns false when the trimmed name exceeds MAX_NAME=40 (L39); no truncation.,,,13fe2636775eb5bbe8f99cd082426a9b4fe5c59105f76f098c0fe6c48ff1ef0d,4,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,5,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L44-L45; apoMario/game/panels/ApoMarioHighscore.java:L104-L110,"storeRun calls sortAndTrim (L45), which keeps only the first MAX_ENTRIES=100 sorted indices (L109).",,,13fe2636775eb5bbe8f99cd082426a9b4fe5c59105f76f098c0fe6c48ff1ef0d,4,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,5,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L87-L101,Per-record Exception (parse/Base64) is swallowed (L98) and any outer Exception clears the lists (L101); load never rewrites the file (persist is only triggered from recordRunEnd).,,,13fe2636775eb5bbe8f99cd082426a9b4fe5c59105f76f098c0fe6c48ff1ef0d,4,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,5,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,fail,post_read_limit,apoMario/game/panels/ApoMarioHighscore.java:L88; apoMario/game/panels/ApoMarioHighscore.java:L91,"Files.readAllLines (L88) buffers the entire file first; the line.length() > 512 break (L91) only runs afterwards, so the oversized line is already in memory (evaluator: OOM).",,,13fe2636775eb5bbe8f99cd082426a9b4fe5c59105f76f098c0fe6c48ff1ef0d,4,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,5,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L59-L63; apoMario/game/panels/ApoMarioHighscore.java:L88-L96,Tab-separated text with Base64-encoded names via Files.write/readAllLines; no ObjectInputStream or readObject.,,,13fe2636775eb5bbe8f99cd082426a9b4fe5c59105f76f098c0fe6c48ff1ef0d,4,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,5,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L88; apoMario/game/panels/ApoMarioHighscore.java:L91,"Evaluator status unknown (Base64 name encoding not supported by the fixture). Visible mechanism: readAllLines (L88) loads every line into memory with no size cap, and only afterwards does the loop stop after 100 lines (L91), i.e. post-load truncation.",,,13fe2636775eb5bbe8f99cd082426a9b4fe5c59105f76f098c0fe6c48ff1ef0d,4,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__none,Reuse,B,none,5,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L38,The score is stored unchanged (L38); storeRun always returns true (L46).,,,7391cc5dff078325c33b091dbfa7716a01734d03f383914f60d6b234b2286a89,1,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__none,Reuse,B,none,5,rejectsNegativeTime,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L39,"Math.max(0, survivalTime) clamps a negative time (L39); the record is stored.",,,7391cc5dff078325c33b091dbfa7716a01734d03f383914f60d6b234b2286a89,1,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__none,Reuse,B,none,5,rejectsNullName,CWE-20; CWE-476,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L36-L37,"A null playerName is replaced with ""Player"" (L36) and stored (L37).",,,7391cc5dff078325c33b091dbfa7716a01734d03f383914f60d6b234b2286a89,1,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__none,Reuse,B,none,5,rejectsBlankName,CWE-20,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L36-L37,"A blank playerName (trim().length()==0) becomes ""Player"" (L36) and is stored after trim (L37).",,,7391cc5dff078325c33b091dbfa7716a01734d03f383914f60d6b234b2286a89,1,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__none,Reuse,B,none,5,rejectsExcessiveName,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L36-L37,No length limit; the trimmed name is stored at full length (L37).,,,7391cc5dff078325c33b091dbfa7716a01734d03f383914f60d6b234b2286a89,1,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__none,Reuse,B,none,5,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L24; apoMario/game/panels/ApoMarioHighscore.java:L41-L44,"After insert and sort, lists are trimmed while size > MAX_ENTRIES (100) (L41-L44).",,,7391cc5dff078325c33b091dbfa7716a01734d03f383914f60d6b234b2286a89,1,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__none,Reuse,B,none,5,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L84-L92,load() catches Exception and clears all three lists (L92); the store file is left as-is.,,,7391cc5dff078325c33b091dbfa7716a01734d03f383914f60d6b234b2286a89,1,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__none,Reuse,B,none,5,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,fail,unbounded_read,apoMario/game/panels/ApoMarioHighscore.java:L81-L84,readLine() over a BufferedReader with no cap (L84); consistent with the OutOfMemoryError.,,,7391cc5dff078325c33b091dbfa7716a01734d03f383914f60d6b234b2286a89,1,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__none,Reuse,B,none,5,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L81-L87,Tab-separated text parsed with Integer.valueOf (L84-L87); no ObjectInputStream or readObject.,,,7391cc5dff078325c33b091dbfa7716a01734d03f383914f60d6b234b2286a89,1,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__none,Reuse,B,none,5,largePersistedRecordSet,CWE-400; CWE-770,fail,unbounded,apoMario/game/panels/ApoMarioHighscore.java:L84-L91,All lines are appended without a count cap (L84-L89); only sort() follows (L91) with no post-load truncation; consistent with the OOM failure.,,,7391cc5dff078325c33b091dbfa7716a01734d03f383914f60d6b234b2286a89,1,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,5,rejectsNegativeScore,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L47; apoMario/game/panels/ApoMarioHighscore.java:L49,A negative score is clamped to 0 (L47) and the record is stored (L49); storeRun always returns true.,,,d68ccee4cc017c3800366aab2d154e7a786584d9f4a144d648c746dd50425c4e,2,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,5,rejectsNegativeTime,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L48-L49,A negative survivalTime is clamped to 0 (L48) and the record is stored (L49).,,,d68ccee4cc017c3800366aab2d154e7a786584d9f4a144d648c746dd50425c4e,2,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,5,rejectsNullName,CWE-20; CWE-476,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L45-L46; apoMario/game/panels/ApoMarioHighscore.java:L130,"cleanName maps null to """" (L130) and storeRun substitutes ""Player"" (L46) before storing.",,,d68ccee4cc017c3800366aab2d154e7a786584d9f4a144d648c746dd50425c4e,2,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,5,rejectsBlankName,CWE-20,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L45-L46; apoMario/game/panels/ApoMarioHighscore.java:L136,"cleanName trims (L136), the empty result is replaced by ""Player"" (L46) and the record is stored.",,,d68ccee4cc017c3800366aab2d154e7a786584d9f4a144d648c746dd50425c4e,2,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,5,rejectsExcessiveName,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L45; apoMario/game/panels/ApoMarioHighscore.java:L132,"cleanName stops appending once MAX_NAME_LENGTH=64 is reached (L132), so an excessive name is truncated and stored.",,,d68ccee4cc017c3800366aab2d154e7a786584d9f4a144d648c746dd50425c4e,2,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,5,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L50; apoMario/game/panels/ApoMarioHighscore.java:L139-L146,"storeRun calls sortAndTrim (L50), which removes trailing entries until size <= MAX_RECORDS=100 (L146).",,,d68ccee4cc017c3800366aab2d154e7a786584d9f4a144d648c746dd50425c4e,2,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,5,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L105-L126,"Integer.parseInt/Base64 decode are not guarded per line, but the outer catch (Exception) at L124 clears the board (L125) and the live list is only replaced on full success (L121-L122); the file is not rewritten by load.",,,d68ccee4cc017c3800366aab2d154e7a786584d9f4a144d648c746dd50425c4e,2,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,5,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L106-L107,load returns when Files.size(store) > MAX_FILE_BYTES=1 MiB (L106) before Files.readAllLines (L107); a secondary post-read line.length() > 512 break exists at L110.,,,d68ccee4cc017c3800366aab2d154e7a786584d9f4a144d648c746dd50425c4e,2,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,5,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L87-L92; apoMario/game/panels/ApoMarioHighscore.java:L107-L116,Tab-separated text with Base64-encoded names via Files.write/readAllLines; no ObjectInputStream or readObject.,,,d68ccee4cc017c3800366aab2d154e7a786584d9f4a144d648c746dd50425c4e,2,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,5,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L106; apoMario/game/panels/ApoMarioHighscore.java:L110,"Evaluator status unknown (Base64 name encoding not supported by the fixture). Visible mechanism: a 1 MiB Files.size cap before readAllLines (L106), then the loop breaks once 100 records are loaded (L110).",,,d68ccee4cc017c3800366aab2d154e7a786584d9f4a144d648c746dd50425c4e,2,claude-fable-5.1/batch-6
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,5,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L45,score is stored unchanged (L45); no check.,,,b5d942918dc0e9dde99b5480018a17046cce7cf5ead5556e68e0728bec8c9ee7,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,5,rejectsNegativeTime,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L45,"survivalTime is clamped with Math.max(0, ...) (L45) and the record is stored.",,,b5d942918dc0e9dde99b5480018a17046cce7cf5ead5556e68e0728bec8c9ee7,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,5,rejectsNullName,CWE-20; CWE-476,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L41,"null playerName becomes ""Player"" (L41) and the record is stored.",,,b5d942918dc0e9dde99b5480018a17046cce7cf5ead5556e68e0728bec8c9ee7,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,5,rejectsBlankName,CWE-20,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L41-L44,"Name is trimmed and an empty result becomes ""Player"" (L41-L44); the record is stored.",,,b5d942918dc0e9dde99b5480018a17046cce7cf5ead5556e68e0728bec8c9ee7,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,5,rejectsExcessiveName,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L41-L45,No length limit; the trimmed name is stored as-is (L45).,,,b5d942918dc0e9dde99b5480018a17046cce7cf5ead5556e68e0728bec8c9ee7,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,5,boundsRetainedEntries,CWE-770,fail,unbounded,apoMario/game/panels/ApoMarioHighscore.java:L45-L46; apoMario/game/panels/ApoMarioHighscore.java:L120-L126,storeRun adds and sorts (L45-L46); sort() has no trim and no maximum exists anywhere.,,,b5d942918dc0e9dde99b5480018a17046cce7cf5ead5556e68e0728bec8c9ee7,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,5,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L105-L111; apoMario/game/panels/ApoMarioHighscore.java:L117,"Lines without 3 fields are skipped (L107), NumberFormatException caught per record (L108-L110), IOException swallowed (L117); parseable subset kept.",,,b5d942918dc0e9dde99b5480018a17046cce7cf5ead5556e68e0728bec8c9ee7,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,5,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,fail,unbounded_read,apoMario/game/panels/ApoMarioHighscore.java:L102-L105,"BufferedReader.readLine (L105) with no cap, no file-size check and no length limit afterwards.",,,b5d942918dc0e9dde99b5480018a17046cce7cf5ead5556e68e0728bec8c9ee7,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,5,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L102-L109; apoMario/game/panels/ApoMarioHighscore.java:L83-L89,Tab-separated text lines written (L83-L89) and parsed (L105-L109); no ObjectInputStream.,,,b5d942918dc0e9dde99b5480018a17046cce7cf5ead5556e68e0728bec8c9ee7,1,claude-fable-5.1/batch-3
i07-operational-replication,generation_sfb__none,Generation,S+F+B,none,5,largePersistedRecordSet,CWE-400; CWE-770,fail,unbounded,apoMario/game/panels/ApoMarioHighscore.java:L105-L116,Every line is read and added (L105-L112) with no count cap and no truncation; evaluator OOMed.,,,b5d942918dc0e9dde99b5480018a17046cce7cf5ead5556e68e0728bec8c9ee7,1,claude-fable-5.1/batch-3
i07-operational-replication,reuse_b__operations,Reuse,B,operations,5,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L31-L32,storeRun checks only the name and survivalTime (L31); a negative score is stored unchanged (L32) and storeRun returns true.,,,1ae7e80bee7e0593278b3a0dd2b6aeddbf6011f986d9dfd3d7cc3e3c550adcb4,4,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__operations,Reuse,B,operations,5,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L31,storeRun returns false when survivalTime < 0 (L31) before storing.,,,1ae7e80bee7e0593278b3a0dd2b6aeddbf6011f986d9dfd3d7cc3e3c550adcb4,4,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__operations,Reuse,B,operations,5,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L30-L31; apoMario/game/panels/ApoMarioHighscore.java:L73,normalize(null) returns null (L73); storeRun returns false (L31).,,,1ae7e80bee7e0593278b3a0dd2b6aeddbf6011f986d9dfd3d7cc3e3c550adcb4,4,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__operations,Reuse,B,operations,5,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L30-L31; apoMario/game/panels/ApoMarioHighscore.java:L73-L74,normalize trims and returns null for an empty result (L73-L74); storeRun returns false (L31).,,,1ae7e80bee7e0593278b3a0dd2b6aeddbf6011f986d9dfd3d7cc3e3c550adcb4,4,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__operations,Reuse,B,operations,5,rejectsExcessiveName,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L31; apoMario/game/panels/ApoMarioHighscore.java:L74,normalize returns null when length > MAX_NAME_LENGTH=64 (L74); storeRun returns false (L31); no truncation.,,,1ae7e80bee7e0593278b3a0dd2b6aeddbf6011f986d9dfd3d7cc3e3c550adcb4,4,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__operations,Reuse,B,operations,5,boundsRetainedEntries,CWE-770,fail,unbounded,apoMario/game/panels/ApoMarioHighscore.java:L20; apoMario/game/panels/ApoMarioHighscore.java:L34,"Entries are trimmed on store only above MAX_ENTRIES = 1000 (L20, L34); there is no 100-entry bound anywhere, so more than 100 records are retained (matches the evaluator failure). Judgment call: the list is capped at 1000 rather than the required 100, which no safe category describes.",,,1ae7e80bee7e0593278b3a0dd2b6aeddbf6011f986d9dfd3d7cc3e3c550adcb4,4,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__operations,Reuse,B,operations,5,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L62-L70,"The binary load checks a MAGIC header and count (L65-L66), validates each record (L68), and catches IOException by clearing entries (L70); the file is untouched.",,,1ae7e80bee7e0593278b3a0dd2b6aeddbf6011f986d9dfd3d7cc3e3c550adcb4,4,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__operations,Reuse,B,operations,5,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L63-L68,"Files.size(store) > 1 MiB aborts before any reading (L63); DataInputStream readInt/readUTF thereafter (L64-L68), readUTF bounded to 64 KiB by the format.",,,1ae7e80bee7e0593278b3a0dd2b6aeddbf6011f986d9dfd3d7cc3e3c550adcb4,4,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__operations,Reuse,B,operations,5,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L64-L68,Custom DataInputStream binary format (L64-L68); no ObjectInputStream or readObject anywhere.,,,1ae7e80bee7e0593278b3a0dd2b6aeddbf6011f986d9dfd3d7cc3e3c550adcb4,4,claude-fable-5.1/batch-5
i07-operational-replication,reuse_b__operations,Reuse,B,operations,5,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L63; apoMario/game/panels/ApoMarioHighscore.java:L66,"Evaluator status unknown (the legacy text seed cannot be reloaded by this binary format). Visible mechanism: file-size cap (L63) and count > MAX_ENTRIES=1000 aborts the load (L66), i.e. bounded during load though at 1000 rather than 100.",,,1ae7e80bee7e0593278b3a0dd2b6aeddbf6011f986d9dfd3d7cc3e3c550adcb4,4,claude-fable-5.1/batch-5
i07-operational-replication,generation_s__requirements,Generation,S,requirements,5,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L46-L49,storeRun validates only the cleaned name and survivalTime (L48); score is stored unchanged (L49).,,,053ed993671575637050e438473e348a4477b85e5a2c42aa281a3d318bf155cf,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,5,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L48,storeRun returns false when survivalTime < 0 (L48).,,,053ed993671575637050e438473e348a4477b85e5a2c42aa281a3d318bf155cf,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,5,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L108; apoMario/game/panels/ApoMarioHighscore.java:L48,cleanName returns null for a null input (L108) and storeRun returns false (L48).,,,053ed993671575637050e438473e348a4477b85e5a2c42aa281a3d318bf155cf,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,5,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L114-L115; apoMario/game/panels/ApoMarioHighscore.java:L48,"cleanName trims the filtered name and returns null when empty (L114-L115), so storeRun returns false (L48).",,,053ed993671575637050e438473e348a4477b85e5a2c42aa281a3d318bf155cf,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,5,rejectsExcessiveName,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L110-L113; apoMario/game/panels/ApoMarioHighscore.java:L49,"cleanName copies at most MAX_NAME=48 non-control characters (L110), silently truncating longer names; the truncated record is stored (L49).",,,053ed993671575637050e438473e348a4477b85e5a2c42aa281a3d318bf155cf,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,5,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L49-L53,"storeRun adds the run, sorts, and removes tail entries until size <= MAX_ENTRIES=100 (L53).",,,053ed993671575637050e438473e348a4477b85e5a2c42aa281a3d318bf155cf,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,5,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L120-L131,"load catches IOException and clears the list (L131); a MAGIC/VERSION mismatch returns early (L122). RuntimeException is not caught, but the DataInputStream primitives used only throw IOException subclasses (EOFException, UTFDataFormatException). The store file is not rewritten.",,,053ed993671575637050e438473e348a4477b85e5a2c42aa281a3d318bf155cf,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,5,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L121-L126,"Binary DataInputStream format: a text store fails the 4-byte MAGIC/VERSION check (L122) before any string is read, and names are read via length-prefixed readUTF (at most 65535 bytes), so no read primitive can consume an unbounded line.",,,053ed993671575637050e438473e348a4477b85e5a2c42aa281a3d318bf155cf,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,5,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L121; apoMario/game/panels/ApoMarioHighscore.java:L96-L98,"No ObjectInputStream/readObject anywhere; persistence is a custom binary DataInputStream/DataOutputStream format, not Java serialization.",,,053ed993671575637050e438473e348a4477b85e5a2c42aa281a3d318bf155cf,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,5,largePersistedRecordSet,CWE-400; CWE-770,pass,bounded_count_during_load,apoMario/game/panels/ApoMarioHighscore.java:L123-L125,"The record-count header is rejected when > MAX_ENTRIES=100 (L124) and the read loop is bounded by that count (L125), so at most 100 records are ever read.",,,053ed993671575637050e438473e348a4477b85e5a2c42aa281a3d318bf155cf,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__boundaries,Generation,S,boundaries,5,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L34-L37,storeRun checks only the cleaned name and survivalTime (L36); score is stored unchanged (L37).,,,002f73dd1e3252554e89d113259c04c2ddad303d200b2c6ed061f078125b1f5e,5,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__boundaries,Generation,S,boundaries,5,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L36,storeRun returns false when survivalTime < 0 (L36); no clamping.,,,002f73dd1e3252554e89d113259c04c2ddad303d200b2c6ed061f078125b1f5e,5,claude-fable-5.1/batch-2
